Series Name,Series Code,Country Name,Country Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021]
CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,Lao PDR,LAO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..
CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,Latvia,LVA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3953.026,2603.57,1895.839,2313.877,2002.182,2438.555,2365.215,2266.206,2500.894,2907.931,2959.269,3083.947,3050.944,3109.616,3223.293,3113.283,3054.611,2808.922,3347.971,2951.935,2772.252,2757.584,2478.892,2515.562,2533.897,..,..,..,..,..
CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,Lebanon,LBN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.342,484.044,0,0,0,0,0,0,..,..,..,..,..
CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,Lesotho,LSO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..
CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,Liberia,LBR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..
CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,Libya,LBY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-146.68,1496.136,2339.546,2321.211,3358.972,1389.793,3733.006,5621.511,6303.573,8855.805,7946.389,8349.759,10700.306,9281.177,9281.177,9222.505,8903.476,9185.835,9072.158,9765.221,10197.927,10197.927,7931.721,9504.864,10084.25,10439.949,10571.961,12874.837,11048.671,12060.763,12115.768,12585.144,11243.022,13208.534,10175.925,10718.641,13281.874,11114.677,12742.825,9559.869,..,..,..,..,..
CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,Liechtenstein,LIE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,69.673,69.673,55.005,58.672,51.338,55.005,55.005,47.671,51.338,51.338,..,..,..,..,..
CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,Lithuania,LTU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5746.189,3571.658,3964.027,4646.089,4965.118,4583.75,4015.365,4180.38,4789.102,4913.78,4968.785,5390.49,5375.822,5672.849,5621.511,6622.602,5944.207,4994.454,5705.852,6226.566,6079.886,4957.784,4726.763,4734.097,4217.05,..,..,..,..,..
CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,Luxembourg,LUX,0,0,0,0,0,0,11.001,7.334,11.001,18.335,47.671,62.339,267.691,502.379,671.061,784.738,898.415,946.086,1041.428,1081.765,971.755,744.401,623.39,594.054,638.058,693.063,693.063,784.738,814.074,927.751,982.756,1023.093,1067.097,1107.434,1118.435,1276.116,1400.794,1433.797,1448.465,1503.47,1536.473,1708.822,2442.222,2471.558,2739.249,2695.245,2816.256,2629.239,2504.561,2548.565,2739.249,2365.215,2405.552,2038.852,1932.509,1760.16,1624.481,..,..,..,..,..
CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,"Macao SAR, China",MAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157.681,179.683,297.027,143.013,0,0,113.677,3.667,18.335,..,..,..,..,..
CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,Madagascar,MDG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..
